original,gt_full,gt_seg,gt_punc,pred_full,pred_seg,pred_punc,seg_f1,punc_f1,punc_and_seg_f1,fidelity,osc
二十三年尉斯離與三晉燕伐齊破之濟西,二十三年 ， 尉斯離 與 三晉 、 燕 伐 齊 ， 破 之 濟 西 。,二十三年  尉斯離 與 三晉  燕 伐 齊  破 之 濟 西 ,二十三年，尉斯離與三晉、燕伐齊，破之濟西。,二十三年 ， 尉斯離 與 三 晉 、 燕 伐 齊 ， 破 之 濟西,二十三年  尉斯離 與 三 晉  燕 伐 齊  破 之 濟西,二十三年，尉斯離與三晉、燕伐齊，破之濟西,0.7272727272727273,0.8571428571428571,0.7272727272727273,1.0,0.6233766233766234
王與魏王會宜陽與韓王會新城,王 與 魏王 會 宜陽 ， 與 韓王 會 新城 。,王 與 魏王 會 宜陽  與 韓王 會 新城 ,王與魏王會宜陽，與韓王會新城。,王 與 魏王 會 宜陽 ， 與韓 王 會 新城,王 與 魏王 會 宜陽  與韓 王 會 新城,王與魏王會宜陽，與韓王會新城,0.7777777777777778,0.6666666666666666,0.7777777777777778,1.0,0.5185185185185185
二十四年與楚王會鄢又會穰,二十四年 ， 與 楚王 會 鄢 ， 又 會 穰 。,二十四年  與 楚王 會 鄢  又 會 穰 ,二十四年，與楚王會鄢，又會穰。,二十四年 ， 與 楚王 會 鄢 ， 又 會 穰,二十四年  與 楚王 會 鄢  又 會 穰,二十四年，與楚王會鄢，又會穰,1.0,0.8,1.0,1.0,0.8
秦取魏安城至大梁燕趙救之秦軍去,秦 取 魏 安城 ， 至 大梁 ， 燕 、 趙 救 之 ， 秦 軍 去 。,秦 取 魏 安城  至 大梁  燕  趙 救 之  秦 軍 去 ,秦取魏安城，至大梁，燕、趙救之，秦軍去。,秦 取 魏 安城 至 大梁 ， 燕 趙 救 之 ， 秦 軍 去,秦 取 魏 安城 至 大梁  燕 趙 救 之  秦 軍 去,秦取魏安城至大梁，燕趙救之，秦軍去,1.0,0.5714285714285715,1.0,1.0,0.5714285714285715
魏冄免相,魏冄 免 相 。,魏冄 免 相 ,魏冄免相。,魏 冄 免 相,魏 冄 免 相,魏冄免相,0.5714285714285715,0.0,0.5714285714285715,1.0,0.0
二十五年拔趙二城,二十五年 ， 拔 趙 二 城 。,二十五年  拔 趙 二 城 ,二十五年，拔趙二城。,二十五年 ， 拔 趙 二 城,二十五年  拔 趙 二 城,二十五年，拔趙二城,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666
與韓王會新城與魏王會新明邑,與 韓王 會 新城 ， 與 魏王 會 新明邑 。,與 韓王 會 新城  與 魏王 會 新明邑 ,與韓王會新城，與魏王會新明邑。,與 韓王 會 新城 ， 與 魏王 會 新明邑,與 韓王 會 新城  與 魏王 會 新明邑,與韓王會新城，與魏王會新明邑,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666
二十六年赦罪人遷之穰,二十六年 ， 赦 罪人 遷 之 穰 。,二十六年  赦 罪人 遷 之 穰 ,二十六年，赦罪人遷之穰。,二十六年 ， 赦 罪人 ， 遷 之 穰,二十六年  赦 罪人  遷 之 穰,二十六年，赦罪人，遷之穰,1.0,0.5,1.0,1.0,0.5
侯冄復相,侯 冄 復 相 。,侯 冄 復 相 ,侯冄復相。,侯 冄 復 相,侯 冄 復 相,侯冄復相,1.0,0.0,1.0,1.0,0.0
二十七年錯攻楚,二十七年 ， 錯 攻 楚 。,二十七年  錯 攻 楚 ,二十七年，錯攻楚。,二十七年 ， 錯 攻 楚,二十七年  錯 攻 楚,二十七年，錯攻楚,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666
赦罪人遷之南陽,赦 罪人 遷 之 南陽 。,赦 罪人 遷 之 南陽 ,赦罪人遷之南陽。,赦 罪人 ， 遷 之 南陽,赦 罪人  遷 之 南陽,赦罪人，遷之南陽,1.0,0.0,1.0,1.0,0.0
白起攻趙取代光狼城,白起 攻 趙 ， 取 代 光狼城 。,白起 攻 趙  取 代 光狼城 ,白起攻趙，取代光狼城。,白起 攻 趙 ， 取代 光 、 狼城,白起 攻 趙  取代 光  狼城,白起攻趙，取代光、狼城,0.5,0.5,0.5,1.0,0.25
又使司馬錯發隴西因蜀攻楚黔中拔之,又 使 司馬錯 發 隴西 ， 因 蜀 攻 楚 黔中 ， 拔 之 。,又 使 司馬錯 發 隴西  因 蜀 攻 楚 黔中  拔 之 ,又使司馬錯發隴西，因蜀攻楚黔中，拔之。,又 使 司馬錯 發 隴西 ， 因 蜀 攻 楚 黔中 ， 拔 之,又 使 司馬錯 發 隴西  因 蜀 攻 楚 黔中  拔 之,又使司馬錯發隴西，因蜀攻楚黔中，拔之,1.0,0.8,1.0,1.0,0.8
二十八年大良造白起攻楚取鄢鄧赦罪人遷之,二十八年 ， 大良造 白起 攻 楚 ， 取 鄢 、 鄧 ， 赦 罪人 遷 之 。,二十八年  大良造 白起 攻 楚  取 鄢  鄧  赦 罪人 遷 之 ,二十八年，大良造白起攻楚，取鄢、鄧，赦罪人遷之。,二十八年 ， 大良造 白起 攻 楚 ， 取 鄢 、 鄧 ， 赦 罪人 ， 遷 之,二十八年  大良造 白起 攻 楚  取 鄢  鄧  赦 罪人  遷 之,二十八年，大良造白起攻楚，取鄢、鄧，赦罪人，遷之,1.0,0.8000000000000002,1.0,1.0,0.8000000000000002
二十九年大良造白起攻楚取郢爲南郡楚王走,二十九年 ， 大良造 白起 攻 楚 ， 取 郢 爲 南郡 ， 楚王 走 。,二十九年  大良造 白起 攻 楚  取 郢 爲 南郡  楚王 走 ,二十九年，大良造白起攻楚，取郢爲南郡，楚王走。,二十九年 ， 大良造 白起 攻 楚 ， 取 郢 ， 爲 南郡 ， 楚王 走,二十九年  大良造 白起 攻 楚  取 郢  爲 南郡  楚王 走,二十九年，大良造白起攻楚，取郢，爲南郡，楚王走,1.0,0.75,1.0,1.0,0.75
周君來,周君 來 。,周君 來 ,周君來。,周君 來,周君 來,周君來,1.0,0.0,1.0,1.0,0.0
王與楚王會襄陵,王 與 楚王 會 襄陵 。,王 與 楚王 會 襄陵 ,王與楚王會襄陵。,王 與 楚王 會 襄陵,王 與 楚王 會 襄陵,王與楚王會襄陵,1.0,0.0,1.0,1.0,0.0
白起爲武安君,白起 爲 武安君 。,白起 爲 武安君 ,白起爲武安君。,白起 爲 武安君,白起 爲 武安君,白起爲武安君,1.0,0.0,1.0,1.0,0.0
三十年蜀守若伐楚取巫郡及江南爲黔中郡,三十年 ， 蜀 守 若 伐 楚 ， 取 巫郡 ， 及 江南 爲 黔中郡 。,三十年  蜀 守 若 伐 楚  取 巫郡  及 江南 爲 黔中郡 ,三十年，蜀守若伐楚，取巫郡，及江南爲黔中郡。,三十年 ， 蜀 守 若 伐 楚 ， 取 巫郡 及 江南 ， 爲 黔中 郡,三十年  蜀 守 若 伐 楚  取 巫郡 及 江南  爲 黔中 郡,三十年，蜀守若伐楚，取巫郡及江南，爲黔中郡,0.8799999999999999,0.5714285714285715,0.8799999999999999,1.0,0.5028571428571429
三十一年白起伐魏取兩城,三十一年 ， 白起 伐 魏 ， 取 兩 城 。,三十一年  白起 伐 魏  取 兩 城 ,三十一年，白起伐魏，取兩城。,三十一年 ， 白起 伐 魏 ， 取 兩 城,三十一年  白起 伐 魏  取 兩 城,三十一年，白起伐魏，取兩城,1.0,0.8,1.0,1.0,0.8
楚人反我江南,楚人 反 我 江南 。,楚人 反 我 江南 ,楚人反我江南。,楚人 反 我 江南,楚人 反 我 江南,楚人反我江南,1.0,0.0,1.0,1.0,0.0
三十二年相穰侯攻魏至大梁破暴鳶斬首四萬鳶走魏入三縣請和,三十二年 ， 相 穰侯 攻 魏 ， 至 大梁 ， 破 暴鳶 ， 斬 首 四萬 ， 鳶 走 ， 魏 入 三 縣 請 和 。,三十二年  相 穰侯 攻 魏  至 大梁  破 暴鳶  斬 首 四萬  鳶 走  魏 入 三 縣 請 和 ,三十二年，相穰侯攻魏，至大梁，破暴鳶，斬首四萬，鳶走，魏入三縣請和。,三十二年 ， 相 穰侯 攻 魏 至 大梁 ， 破 暴鳶 ， 斬 首 四 萬 ， 鳶 走 ， 魏 入 三 縣 ， 請 和,三十二年  相 穰侯 攻 魏 至 大梁  破 暴鳶  斬 首 四 萬  鳶 走  魏 入 三 縣  請 和,三十二年，相穰侯攻魏至大梁，破暴鳶，斬首四萬，鳶走，魏入三縣，請和,0.9268292682926829,0.7692307692307692,0.9268292682926829,1.0,0.7129455909943714
三十三年客卿胡傷攻魏卷蔡陽長社取之,三十三年 ， 客卿 胡傷 攻 魏 卷 、 蔡 、 陽 、 長社 ， 取 之 。,三十三年  客卿 胡傷 攻 魏 卷  蔡  陽  長社  取 之 ,三十三年，客卿胡傷攻魏卷、蔡、陽、長社，取之。,三十三年 ， 客卿 胡傷 攻 魏 ， 卷 、 蔡陽 、 長社 ， 取 之,三十三年  客卿 胡傷 攻 魏  卷  蔡陽  長社  取 之,三十三年，客卿胡傷攻魏，卷、蔡陽、長社，取之,0.8571428571428572,0.7272727272727272,0.8571428571428572,1.0,0.6233766233766234
擊芒卯華陽破之斬首十五萬,擊 芒卯 華陽 ， 破 之 ， 斬 首 十五萬 。,擊 芒卯 華陽  破 之  斬 首 十五萬 ,擊芒卯華陽，破之，斬首十五萬。,擊 芒卯 ， 華陽 破 之 ， 斬 首 十五萬,擊 芒卯  華陽 破 之  斬 首 十五萬,擊芒卯，華陽破之，斬首十五萬,1.0,0.4,1.0,1.0,0.4
魏入南陽以和,魏 入 南陽 以 和 。,魏 入 南陽 以 和 ,魏入南陽以和。,魏 入 南陽 以 和,魏 入 南陽 以 和,魏入南陽以和,1.0,0.0,1.0,1.0,0.0
三十四年秦與魏韓上庸地爲一郡南陽免臣遷居之,三十四年 ， 秦 與 魏 、 韓 上庸 地 爲 一 郡 ， 南陽 免臣 遷 居 之 。,三十四年  秦 與 魏  韓 上庸 地 爲 一 郡  南陽 免臣 遷 居 之 ,三十四年，秦與魏、韓上庸地爲一郡，南陽免臣遷居之。,三十四年 ， 秦 與 魏 、 韓 上庸 地 爲 一 郡 ， 南陽 免 臣遷   居 之,三十四年  秦 與 魏  韓 上庸 地 爲 一 郡  南陽 免 臣遷   居 之,三十四年，秦與魏、韓上庸地爲一郡，南陽免臣遷居之,0.8666666666666667,0.8571428571428571,0.8666666666666667,1.0,0.7428571428571429
三十五年佐韓魏楚伐燕,三十五年 ， 佐 韓 、 魏 、 楚 伐 燕 。,三十五年  佐 韓  魏  楚 伐 燕 ,三十五年，佐韓、魏、楚伐燕。,三十五年 ， 佐 韓 、 魏 、 楚 伐 燕,三十五年  佐 韓  魏  楚 伐 燕,三十五年，佐韓、魏、楚伐燕,1.0,0.8571428571428571,1.0,1.0,0.8571428571428571
初置南陽郡,初 置 南陽郡 。,初 置 南陽郡 ,初置南陽郡。,初 置 南陽 郡,初 置 南陽 郡,初置南陽郡,0.5714285714285715,0.0,0.5714285714285715,1.0,0.0
三十六年客卿竈攻齊取剛壽予穰侯,三十六年 ， 客卿 竈 攻 齊 ， 取 剛 、 壽 ， 予 穰侯 。,三十六年  客卿 竈 攻 齊  取 剛  壽  予 穰侯 ,三十六年，客卿竈攻齊，取剛、壽，予穰侯。,三十六 年 ， 客卿 竈 攻 齊 ， 取 剛壽 、  ， 予 穰侯,三十六 年  客卿 竈 攻 齊  取 剛壽    予 穰侯,三十六年，客卿竈攻齊，取剛壽、，予穰侯,0.7,0.5,0.7,1.0,0.35
三十八年中更胡傷攻趙閼與不能取,三十八年 ， 中更 胡傷 攻 趙 閼與 ， 不 能 取 。,三十八年  中更 胡傷 攻 趙 閼與  不 能 取 ,三十八年，中更胡傷攻趙閼與，不能取。,三十八年 ， 中 更 胡 傷 攻 趙 閼與 ， 不 能 取,三十八年  中 更 胡 傷 攻 趙 閼與  不 能 取,三十八年，中更胡傷攻趙閼與，不能取,0.7000000000000001,0.8,0.7000000000000001,1.0,0.56
四十年悼太子死魏歸葬芷陽,四十年 ， 悼太子 死 魏 ， 歸 葬 芷陽 。,四十年  悼太子 死 魏  歸 葬 芷陽 ,四十年，悼太子死魏，歸葬芷陽。,四 十 年 ， 悼 太子 死 ， 魏 歸 葬 芷陽,四 十 年  悼 太子 死  魏 歸 葬 芷陽,四十年，悼太子死，魏歸葬芷陽,0.588235294117647,0.4,0.588235294117647,1.0,0.2352941176470588
四十一年夏攻魏取邢丘懷,四十一年 夏 ， 攻 魏 ， 取 邢丘 、 懷 。,四十一年 夏  攻 魏  取 邢丘  懷 ,四十一年夏，攻魏，取邢丘、懷。,四十一年 夏 ， 攻 魏 ， 取 邢丘 、 懷,四十一年 夏  攻 魏  取 邢丘  懷,四十一年夏，攻魏，取邢丘、懷,1.0,0.8571428571428571,1.0,1.0,0.8571428571428571
四十二年安國君爲太子,四十二年 ， 安國君 爲 太子 。,四十二年  安國君 爲 太子 ,四十二年，安國君爲太子。,四十二年 ， 安國君 爲 太子,四十二年  安國君 爲 太子,四十二年，安國君爲太子,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666
十月宣太后薨葬芷陽酈山,十月 ， 宣太后 薨 ， 葬 芷陽 酈山 。,十月  宣太后 薨  葬 芷陽 酈山 ,十月，宣太后薨，葬芷陽酈山。,十月 ， 宣太后 薨 ， 葬 芷陽酈 山,十月  宣太后 薨  葬 芷陽酈 山,十月，宣太后薨，葬芷陽酈山,0.6666666666666666,0.8,0.6666666666666666,1.0,0.5333333333333333
九月穰侯出之陶,九月 ， 穰侯 出 之 陶 。,九月  穰侯 出 之 陶 ,九月，穰侯出之陶。,九月 ， 穰侯 出 之 陶,九月  穰侯 出 之 陶,九月，穰侯出之陶,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666
四十三年武安君白起攻韓拔九城斬首五萬,四十三年 ， 武安君 白起 攻 韓 ， 拔 九 城 ， 斬 首 五萬 。,四十三年  武安君 白起 攻 韓  拔 九 城  斬 首 五萬 ,四十三年，武安君白起攻韓，拔九城，斬首五萬。,四十三年 ， 武安君 白起 攻 韓 ， 拔 九 城 ， 斬首 五 萬,四十三年  武安君 白起 攻 韓  拔 九 城  斬首 五 萬,四十三年，武安君白起攻韓，拔九城，斬首五萬,0.7272727272727273,0.8571428571428571,0.7272727272727273,1.0,0.6233766233766234
四十四年攻韓南陽取之,四十四年 ， 攻 韓 南陽 ， 取 之 。,四十四年  攻 韓 南陽  取 之 ,四十四年，攻韓南陽，取之。,四十四年 ， 攻 韓 南陽 ， 取 之,四十四年  攻 韓 南陽  取 之,四十四年，攻韓南陽，取之,1.0,0.8,1.0,1.0,0.8
四十五年五大夫賁攻韓取十城,四十五年 ， 五大夫 賁 攻 韓 ， 取 十 城 。,四十五年  五大夫 賁 攻 韓  取 十 城 ,四十五年，五大夫賁攻韓，取十城。,四十五年 ， 五 大夫 賁 攻 韓 ， 取 十 城,四十五年  五 大夫 賁 攻 韓  取 十 城,四十五年，五大夫賁攻韓，取十城,0.823529411764706,0.8,0.823529411764706,1.0,0.6588235294117648
葉陽君悝出之國未至而死,葉陽君 悝 出 之 國 ， 未 至 而 死 。,葉陽君 悝 出 之 國  未 至 而 死 ,葉陽君悝出之國，未至而死。,葉陽君 悝 出 之 國 ， 未 至 而 死,葉陽君 悝 出 之 國  未 至 而 死,葉陽君悝出之國，未至而死,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666
四十七年秦攻韓上黨上黨降趙秦因攻趙趙發兵擊秦相距,四十七年 ， 秦 攻 韓 上黨 ， 上黨 降 趙 ， 秦 因 攻 趙 ， 趙 發 兵 擊 秦 ， 相 距 。,四十七年  秦 攻 韓 上黨  上黨 降 趙  秦 因 攻 趙  趙 發 兵 擊 秦  相 距 ,四十七年，秦攻韓上黨，上黨降趙，秦因攻趙，趙發兵擊秦，相距。,四十七年 ， 秦 攻 韓 上黨 ， 上黨 降 趙 ， 秦 因 攻 趙 ， 趙 發 兵 擊 秦 ， 相距,四十七年  秦 攻 韓 上黨  上黨 降 趙  秦 因 攻 趙  趙 發 兵 擊 秦  相距,四十七年，秦攻韓上黨，上黨降趙，秦因攻趙，趙發兵擊秦，相距,0.918918918918919,0.9090909090909091,0.918918918918919,1.0,0.8353808353808354
秦使武安君白起擊大破趙於長平四十餘萬盡殺之,秦 使 武安君 白起 擊 ， 大 破 趙 於 長平 ， 四十餘萬 盡 殺 之 。,秦 使 武安君 白起 擊  大 破 趙 於 長平  四十餘萬 盡 殺 之 ,秦使武安君白起擊，大破趙於長平，四十餘萬盡殺之。,秦 使 武安君 白起 擊 ， 大 破 趙 於 長平 ， 四十餘萬盡殺   之,秦 使 武安君 白起 擊  大 破 趙 於 長平  四十餘萬盡殺   之,秦使武安君白起擊，大破趙於長平，四十餘萬盡殺之,0.8461538461538461,0.8,0.8461538461538461,1.0,0.676923076923077
四十八年十月韓獻垣雍,四十八年 十月 ， 韓 獻 垣雍 。,四十八年 十月  韓 獻 垣雍 ,四十八年十月，韓獻垣雍。,四十八年 十月 ， 韓 獻 垣雍,四十八年 十月  韓 獻 垣雍,四十八年十月，韓獻垣雍,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666
秦軍分爲三軍,秦軍 分 爲 三 軍 。,秦軍 分 爲 三 軍 ,秦軍分爲三軍。,秦 軍 分 爲 三 軍,秦 軍 分 爲 三 軍,秦軍分爲三軍,0.7272727272727272,0.0,0.7272727272727272,1.0,0.0
武安君歸,武安君 歸 。,武安君 歸 ,武安君歸。,武安君 歸,武安君 歸,武安君歸,1.0,0.0,1.0,1.0,0.0
王齕將伐趙武安皮牢拔之,王齕 將 伐 趙 武安 、 皮牢 ， 拔 之 。,王齕 將 伐 趙 武安  皮牢  拔 之 ,王齕將伐趙武安、皮牢，拔之。,王齕 將 伐 趙 ， 武安 、 皮牢 拔 之,王齕 將 伐 趙  武安  皮牢 拔 之,王齕將伐趙，武安、皮牢拔之,1.0,0.4,1.0,1.0,0.4
司馬梗北定太原盡有韓上黨,司馬梗 北 定 太原 ， 盡 有 韓 上黨 。,司馬梗 北 定 太原  盡 有 韓 上黨 ,司馬梗北定太原，盡有韓上黨。,司馬梗 北 定 太原 ， 盡 有 韓 上黨,司馬梗 北 定 太原  盡 有 韓 上黨,司馬梗北定太原，盡有韓上黨,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666
正月兵罷復守上黨,正月 ， 兵 罷 ， 復 守 上黨 。,正月  兵 罷  復 守 上黨 ,正月，兵罷，復守上黨。,正月 兵 罷 ， 復 守 上黨,正月 兵 罷  復 守 上黨,正月兵罷，復守上黨,1.0,0.5,1.0,1.0,0.5
其十月五大夫陵攻趙邯鄲,其 十月 ， 五大夫 陵 攻 趙 邯鄲 。,其 十月  五大夫 陵 攻 趙 邯鄲 ,其十月，五大夫陵攻趙邯鄲。,其 十月 ， 五 大夫 陵 攻 趙 邯鄲,其 十月  五 大夫 陵 攻 趙 邯鄲,其十月，五大夫陵攻趙邯鄲,0.7999999999999999,0.6666666666666666,0.7999999999999999,1.0,0.5333333333333332
四十九年正月益發卒佐陵,四十九年 正月 ， 益 發 卒 佐 陵 。,四十九年 正月  益 發 卒 佐 陵 ,四十九年正月，益發卒佐陵。,四十九年 正月 ， 益 發 卒 佐 陵,四十九年 正月  益 發 卒 佐 陵,四十九年正月，益發卒佐陵,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666
陵戰不善免王齕代將,陵 戰 不 善 ， 免 ， 王齕 代 將 。,陵 戰 不 善  免  王齕 代 將 ,陵戰不善，免，王齕代將。,陵 戰 不 善 ， 免 王齕 代 將,陵 戰 不 善  免 王齕 代 將,陵戰不善，免王齕代將,1.0,0.5,1.0,1.0,0.5
其十月將軍張唐攻魏爲蔡尉捐弗守還斬之,其 十月 ， 將軍 張唐 攻 魏 ， 爲 蔡尉 捐 弗 守 ， 還 斬 之 。,其 十月  將軍 張唐 攻 魏  爲 蔡尉 捐 弗 守  還 斬 之 ,其十月，將軍張唐攻魏，爲蔡尉捐弗守，還斬之。,其 十月 ， 將軍 張唐 攻 魏 ， 爲 蔡尉 捐 ， 弗 守 ， 還 斬 之,其 十月  將軍 張唐 攻 魏  爲 蔡尉 捐  弗 守  還 斬 之,其十月，將軍張唐攻魏，爲蔡尉捐，弗守，還斬之,1.0,0.75,1.0,1.0,0.75
五十年十月武安君白起有罪爲士伍遷陰密,五十年 十月 ， 武安君 白起 有 罪 ， 爲 士伍 ， 遷 陰密 。,五十年 十月  武安君 白起 有 罪  爲 士伍  遷 陰密 ,五十年十月，武安君白起有罪，爲士伍，遷陰密。,五十年 十月 ， 武安君 白起 有 罪 ， 爲 士伍 ， 遷 陰密,五十年 十月  武安君 白起 有 罪  爲 士伍  遷 陰密,五十年十月，武安君白起有罪，爲士伍，遷陰密,1.0,0.8571428571428571,1.0,1.0,0.8571428571428571
張唐攻鄭拔之,張唐 攻 鄭 ， 拔 之 。,張唐 攻 鄭  拔 之 ,張唐攻鄭，拔之。,張唐 攻 鄭 ， 拔 之,張唐 攻 鄭  拔 之,張唐攻鄭，拔之,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666
十二月益發卒軍汾城旁,十二月 ， 益 發 卒軍 汾城 旁 。,十二月  益 發 卒軍 汾城 旁 ,十二月，益發卒軍汾城旁。,十二月 ， 益 發 卒 軍 汾城 旁,十二月  益 發 卒 軍 汾城 旁,十二月，益發卒軍汾城旁,0.7692307692307692,0.6666666666666666,0.7692307692307692,1.0,0.5128205128205128
武安君白起有罪死,武安君 白起 有 罪 ， 死 。,武安君 白起 有 罪  死 ,武安君白起有罪，死。,武安君 白起 有 罪 死,武安君 白起 有 罪 死,武安君白起有罪死,1.0,0.0,1.0,1.0,0.0
齕攻邯鄲不拔去還奔汾軍,齕 攻 邯鄲 ， 不 拔 ， 去 ， 還 奔 汾 軍 。,齕 攻 邯鄲  不 拔  去  還 奔 汾 軍 ,齕攻邯鄲，不拔，去，還奔汾軍。,齕 攻 邯鄲 不 拔 去 ， 還 奔 汾 軍,齕 攻 邯鄲 不 拔 去  還 奔 汾 軍,齕攻邯鄲不拔去，還奔汾軍,1.0,0.4,1.0,1.0,0.4
二月餘攻晉軍斬首六千晉楚流死河二萬人,二月 餘 ， 攻 晉軍 ， 斬 首 六千 ， 晉 楚 流死 河 二萬 人 。,二月 餘  攻 晉軍  斬 首 六千  晉 楚 流死 河 二萬 人 ,二月餘，攻晉軍，斬首六千，晉楚流死河二萬人。,二月 餘 攻 晉 軍 ， 斬首 六千 ， 晉 、 楚 流 死 河 二 萬 人,二月 餘 攻 晉 軍  斬首 六千  晉  楚 流 死 河 二 萬 人,二月餘攻晉軍，斬首六千，晉、楚流死河二萬人,0.5714285714285715,0.5714285714285715,0.5714285714285715,1.0,0.32653061224489804
