original,gt_full,pred_full,seg_f1,punc_f1,punc_and_seg_f1,fidelity,osc
乃與私屬遂去豳度漆沮踰梁山止於岐下,乃 與 私屬 遂 去 豳 ， 度 漆 、 沮 ， 踰 梁山 ， 止 於 岐 下 。,乃 與 私屬 遂 去 豳 度 漆沮 踰 梁山 止 於 岐下,0.7857142857142856,0.0,0.7857142857142856,1.0,0.0
及他旁國聞古公仁亦多歸之,及 他 旁 國 聞 古公 仁 ， 亦 多 歸 之 。,及 他 旁 國 聞 古公  仁 亦 多歸  之 ,0.8571428571428572,0.0,0.8571428571428572,1.0,0.0
太顛閎夭散宜生鬻子辛甲大夫之徒皆往歸之,太顛 、 閎夭 、 散宜生 、 鬻子 、 辛甲大夫 之 徒 皆 往 歸 之 。,太顛 閎 夭 散 宜 生 鬻 子 辛 甲 大夫 之 徒 皆 往歸  之,0.3703703703703703,0.0,0.3703703703703703,1.0,0.0
曰譖西伯者崇侯虎也,曰 ： 「 譖 西伯 者 ， 崇侯虎 也 。 」,"：。""曰譖西伯者崇侯虎也""，。，""""。，""""，",0.0,0.5,0.0,1.0,0.0
而作豐邑自岐下而徙都豐,而 作 豐邑 ， 自 岐 下 而 徙 都 豐 。,，。，。：- 而：，，作。- ：，，。- 豐邑自岐下而徙都豐,0.0,0.0,0.0,1.0,0.0
其囚羑里蓋益易之八卦爲六十四卦,其 囚 羑里 ， 蓋 益 《 易 》 之 八 卦 爲 六十四 卦 。,其 囚羑  里 蓋 益 易 之 八 卦  爲 六 十 四 卦,0.6923076923076924,0.0,0.6923076923076924,1.0,0.0
改法度制正朔矣,改 法度 ， 制 正朔 矣 。,改 法度 制 正朔 矣,1.0,0.0,1.0,1.0,0.0
武王自稱太子發言奉文王以伐不敢自專,武王 自 稱 太子發 ， 言 奉 文王 以 伐 ， 不 敢 自 專 。,武 王 自稱  太 子 發 言 奉 文 王 以 伐 不 敢 自 專,0.5517241379310345,0.0,0.5517241379310345,1.0,0.0
乃告司馬司徒司空諸節齊栗信哉予無知以先祖有德臣小子受先功畢立賞罰以定其功,乃 告 司馬 、 司徒 、 司空 、 諸 節 ： 「 齊 栗 ， 信 哉 ！ 予 無 知 ， 以 先祖 有 德 臣 ， 小子 受 先 功 ， 畢 立 賞 罰 ， 以 定 其 功 。 」,乃 告 司馬 司徒 司空 諸 節 齊 栗 信 哉 予 無 知 以 先祖 有 德 臣 小子 受 先 功畢  立賞  罰 以 定 其 功,0.9,0.0,0.9,1.0,0.0
曰遠矣西土之人,曰 ： 「 遠 矣 西 土 之 人 ！ 」,曰遠矣西土之人，。，。，，。，、，,0.0,0.0,0.0,1.0,0.0
封商紂子禄父殷之餘民,封 商紂 子 禄父 殷 之 餘 民 。,"，。，。：""封""，""""""""。""商紂子禄父殷之餘民""""""，""""，""",0.0,0.0,0.0,1.0,0.0
封尚父於營丘曰齊,封 尚父 於 營丘 ， 曰 齊 。,，。，。：封尚父於營丘曰齊。，，，。，。,0.0,0.6666666666666666,0.0,1.0,0.0
周公受禾東土魯天子之命,周公 受 禾 東 土 ， 魯 天子 之 命 。,，：周公受禾東土魯天子之命。，。。，。，。：- ,0.0,0.6666666666666666,0.0,1.0,0.0
昭王南巡狩不返卒於江上,昭王 南 巡狩 不 返 ， 卒 於 江 上 。,，：昭王南巡狩不返卒於江上。，。。，。，。，,0.0,0.6666666666666666,0.0,1.0,0.0
穆王卽位春秋已五十矣,穆王 卽 位 ， 春秋 已 五十 矣 。,穆王卽 位 春秋 已 五十 矣,0.7692307692307692,0.0,0.7692307692307692,1.0,0.0
大夫芮良夫諫厲王曰王室其將卑乎夫榮公好專利而不知大難夫利百物之所生也天地之所載也而有專之其害多矣天地百物皆將取焉何可專也所怒甚多不備大難以是教王王其能久乎夫王人者將導利而布之上下者也使神人百物無不得極猶日怵惕懼怨之來也故頌曰思文后稷克配彼天立我蒸民莫匪爾極大雅曰陳錫載周是不布利而懼難乎故能載周以至于今今王學專利其可乎匹夫專利猶謂之盜王而行之其歸鮮矣榮公若用周必敗也,大夫 芮良夫 諫 厲王 曰 ： 「 王室 其 將 卑 乎 ？ 夫 榮公 好 專 利 而 不 知 大 難 。 夫 利 ， 百物 之 所 生 也 ， 天地 之 所 載 也 ， 而 有 專 之 ， 其 害 多 矣 。 天地 百物 皆 將 取 焉 ， 何 可 專 也 ？ 所 怒 甚 多 ， 不 備 大 難 。 以 是 教 王 ， 王 其 能 久 乎 ？ 夫 王 人 者 ， 將 導 利 而 布 之 上下 者 也 。 使 神 人 百物 無 不 得 極 ， 猶 日 怵 惕 懼 怨 之 來 也 。 故 《 頌 》 曰 『 思 文 后稷 ， 克 配 彼 天 ， 立 我 蒸 民 ， 莫 匪 爾 極 』 。 《 大雅 》 曰 『 陳 錫 載 周 』 。 是 不 布 利 而 懼 難 乎 ， 故 能 載 周 以 至 于 今 。 今 王 學 專 利 ， 其 可 乎 ？ 匹夫 專 利 ， 猶 謂 之 盜 ， 王 而 行 之 ， 其 歸 鮮 矣 。 榮公 若 用 ， 周 必 敗 也 。 」,，。，，。，。，。，。，。，，、、，。，、。，，，。。，、、、、。，。，，，，。，，，，。：大夫芮良夫諫厲王曰王室其將卑乎夫榮公好專利而不知大難夫利百物之所生也天地之所載也而有專之其害多矣天地百物皆將取焉何可專也所怒甚多不備大難以是教王王其能久乎夫王人者將導利而布之上下者也使神人百物無不得極猶日怵惕懼怨之來也故頌曰思文后稷克配彼天立我蒸民莫匪爾極大雅曰陳錫載周是不布利而懼難乎故能載周以至于今今王學專利其可乎匹夫專利猶謂之盜王而行之其歸鮮矣榮公若用周必敗也,0.0,0.0,0.0,1.0,0.0
召公曰是鄣之也防民之口甚於防水水壅而潰傷人必多民亦如之是故爲水者決之使導爲民者宣之使言故天子聽政使公卿至於列士獻詩瞽獻曲史獻書師箴瞍賦矇誦百工諫庶人傳語近臣盡規親戚補察瞽史教誨耆艾脩之而后王斟酌焉是以事行而不悖民之有口也猶土之有山川也財用於是乎出猶其有原隰衍沃也衣食於是乎生口之宣言也善敗於是乎興行善而備敗所以産財用衣食者也夫民慮之於心而宣之於口成而行之若壅其口其與能幾何,召公 曰 ： 「 是 鄣 之 也 。 防 民 之 口 ， 甚 於 防 水 。 水 壅 而 潰 ， 傷 人 必 多 ， 民 亦 如 之 。 是故 爲 水 者 決 之 使 導 ， 爲 民 者 宣 之 使 言 。 故 天子 聽 政 ， 使 公卿 至 於 列士 獻 詩 ， 瞽 獻 曲 ， 史 獻 書 ， 師 箴 ， 瞍 賦 ， 矇 誦 ， 百工 諫 ， 庶人 傳 語 ， 近 臣 盡 規 ， 親戚 補 察 ， 瞽 史 教 誨 ， 耆艾 脩 之 ， 而后 王 斟酌 焉 ， 是以 事 行 而 不 悖 。 民 之 有 口 也 ， 猶 土 之 有 山 川 也 ， 財 用 於 是 乎 出 ； 猶 其 有 原 隰 衍沃 也 ， 衣 食 於 是 乎 生 。 口 之 宣 言 也 ， 善 敗 於 是 乎 興 。 行 善 而 備 敗 ， 所 以 産 財 用 衣 食 者 也 。 夫 民 慮 之 於 心 而 宣 之 於 口 ， 成 而 行 之 。 若 壅 其 口 ， 其 與 能 幾何 ？ 」,，。，。：召公曰是鄣之也防民之口甚於防水水壅而潰傷人必多民亦如之是故爲水者決之使導爲民者宣之使言故天子聽政使公卿至於列士獻詩瞽獻曲史獻書師箴瞍賦矇誦百工諫庶人傳語近臣盡規親戚補察瞽史教誨耆艾脩之而后王斟酌焉是以事行而不悖民之有口也猶土之有山川也財用於是乎出猶其有原隰衍沃也衣食於是乎生口之宣言也善敗於是乎興行善而備敗所以産財用衣食者也夫民慮之於心而宣之於口成而行之若壅其口其與能幾何。，，。。，，。，，，（）。，、，。，,0.0,0.0,0.0,1.0,0.0
召公曰昔吾驟諫王王不從以及此難也今殺王太子王其以我爲讎而懟怒乎夫事君者險而不讎懟怨而不怒況事王乎,召公 曰 ： 「 昔 吾 驟 諫 王 ， 王 不 從 ， 以 及 此 難 也 。 今 殺 王太子 ， 王 其 以 我 爲 讎 而 懟 怒 乎 ？ 夫 事 君 者 ， 險 而 不 讎 懟 ， 怨 而 不 怒 ， 況 事 王 乎 ！ 」,召公 曰 昔 吾 驟 諫 王  王 不 從 以 及 此 難 也  今 殺 王 太 子  王 其 以 我 爲 讎  而 懟 怒 乎  夫 事 君 者  險 而 不 讎  懟 怨 而 不 怒況   事 王 乎 ,0.9230769230769231,0.0,0.9230769230769231,1.0,0.0
昔自夏后氏之衰也有二神龍止於夏帝庭而言曰余襃之二君,昔 自 夏后氏 之 衰 也 ， 有 二 神 龍 止 於 夏帝 庭 而 言 曰 ： 「 余 ， 襃 之 二 君 。 」,，：昔自夏后氏之衰也有二神龍止於夏帝庭而言曰余襃之二君。，。。，，。，。，,0.0,0.4,0.0,1.0,0.0
襄王母蚤死後母曰惠后,襄王 母 蚤 死 ， 後母 曰 惠后 。,"，。，。：- ""襄王""，（），。- ""母蚤死後""，母曰惠后，。",0.22222222222222224,0.4,0.0,1.0,0.0888888888888889
頃王六年崩子匡王班立,頃王 六年 ， 崩 ， 子 匡王 班 立 。,"：，""頃王六年崩子匡王班立""。，。：- """"：（），。- """"：，",0.0,0.5,0.0,1.0,0.0
十四年簡王崩子靈王泄心立,十四年 ， 簡王 崩 ， 子 靈王 泄心 立 。,，：十四年簡王崩子靈王泄心立。，。，。：- ：，，。- ：,0.0,0.5,0.0,1.0,0.0
二十七年靈王崩子景王貴立,二十七年 ， 靈王 崩 ， 子 景王 貴 立 。,，：二十七年靈王崩子景王貴立。，。。，。，。：- ,0.0,0.5,0.0,1.0,0.0
安王立二十六年崩子烈王喜立,安王 立 二十六 年 ， 崩 ， 子 烈王 喜 立 。,安王立二十六年崩子烈王喜立，。，。，，。，、，。，,0.0,0.5,0.0,1.0,0.0
三十三年賀秦惠王,三十三年 ， 賀 秦惠王 。,，：三十三年賀秦惠王。。：- ：，。，，,0.0,0.6666666666666666,0.0,1.0,0.0
其後諸侯皆爲王,其 後 諸侯 皆 爲 王 。,其 後 諸侯 皆 爲 王,1.0,0.0,1.0,1.0,0.0
四十八年顯王崩子慎靚王定立,四十八年 ， 顯王 崩 ， 子 慎靚王 定 立 。,四十八年顯王崩子慎靚王，。，。，，。定立，（）、，-，。，,0.0,0.4,0.0,1.0,0.0
西周武公之共太子死有五庶子毋適立,西周武公 之 共太子 死 ， 有 五 庶子 ， 毋 適 立 。,，。，。：- 西周武公：，（），。- 之共太子死有五庶子毋適立：，，,0.16666666666666669,0.0,0.0,1.0,0.0
而楚以周爲秦故將伐之,而 楚 以 周 爲 秦 故 ， 將 伐 之 。,"：，""而楚以周爲秦故將伐之""。，。。""""，。，",0.0,0.6666666666666666,0.0,1.0,0.0
代曰君何患於是臣能使韓毋徵甲與粟於周又能爲君得高都,代 曰 ： 「 君 何 患 於 是 。 臣 能 使 韓 毋 徵 甲 與 粟 於 周 ， 又 能 爲 君 得 高都 。 」,，。，。：代曰君何患於是臣能使韓毋徵甲與粟於周又能爲君得高都。，。。，，,0.0,0.4,0.0,1.0,0.0
韓相國大怒曰吾毋徵甲與粟於周亦已多矣何故與周高都也,韓 相國 大 怒 曰 ： 「 吾 毋 徵 甲 與 粟 於 周 亦 已 多 矣 ， 何 故 與 周 高都 也 ？ 」,，。，。：韓相國大怒曰吾毋徵甲與粟於周亦已多矣何故與周高都也。，，。。,0.0,0.0,0.0,1.0,0.0
,」,,0.0,0.0,0.0,1.0,0.0
四十二年秦破華陽約,四十二年 ， 秦 破 華陽 約 。,"：，""四十二年秦破華陽約""。，、。，。- """"，（",0.0,0.6666666666666666,0.0,1.0,0.0
梁王曰善,梁王 曰 ： 「 善 。 」,，：梁王曰善。，。，，。：、、、，,0.0,0.6666666666666666,0.0,1.0,0.0
客謂相國曰秦之輕重未可知也秦欲知三國之情公不如急見秦王曰請爲王聽東方之變秦王必重公重公是秦重周周以取秦也齊重則固有周聚以收齊是周常不失重國之交也,客 謂 相國 曰 ： 「 秦 之 輕 重 未 可 知 也 。 秦 欲 知 三 國 之 情 。 公 不 如 急 見 秦王 曰 『 請 爲 王 聽 東方 之 變 』 ， 秦王 必 重 公 。 重 公 ， 是 秦 重 周 ， 周 以 取 秦 也 ； 齊 重 ， 則 固 有 周聚 以 收 齊 ： 是 周 常 不 失 重 國 之 交 也 。 」,客謂  相國 曰 秦 之 輕重 未 可 知 也  秦 欲 知 三國 之 情  公 不 如 急 見 秦王 曰  請 爲 王聽  東方 之 變  秦王 必 重 公  重 公 是 秦 重 周  周 以 取 秦 也  齊 重 則 固 有 周 聚 以 收 齊  是 周 常 不 失 重 國 之 交 也 ,0.8854961832061069,0.0,0.8854961832061069,1.0,0.0
秦昭王怒使將軍摎攻西周,秦昭王 怒 ， 使 將軍 摎 攻 西周 。,"，。，。：- ""秦昭王""，（），。- ""怒""，，。- ""使將軍摎攻西周""",0.4,0.0,0.0,1.0,0.0
周君王赧卒周民遂東亡,周君 、 王赧 卒 ， 周民 遂 東 亡 。,周君王赧卒周民遂東亡，。，。，，。，、，。,0.0,0.5,0.0,1.0,0.0
秦取九鼎寶器而遷西周公於𢠸狐,秦 取 九 鼎 寶 器 ， 而 遷 西周公 於 𢠸狐 。,"，。，。：- ""秦取九鼎寶器而遷西周公於𢠸狐""：（）。""""，，。- ",0.0,0.6666666666666666,0.0,1.0,0.0
自太戊以下中衍之後遂世有功以佐殷國故嬴姓多顯遂爲諸侯,自 太戊 以 下 ， 中衍 之 後 ， 遂 世 有 功 ， 以 佐 殷國 ， 故 嬴姓 多 顯 ， 遂 爲 諸侯 。,"，。，""""""""。，""自""、""太戊以下中衍之後遂世有功以佐殷國故嬴姓多顯遂爲諸侯""。，（），，",0.0,0.25,0.0,1.0,0.0
其玄孫曰中潏在西戎保西垂,其 玄孫 曰 中潏 ， 在 西 戎 ， 保 西 垂 。,其 玄 孫 曰 中潏  在 西 戎 保 西 垂,0.8571428571428572,0.0,0.8571428571428572,1.0,0.0
蜚廉復有子曰季勝,蜚廉 復 有 子 曰 季勝 。,蜚廉復，。，。，，。、，有子曰季勝。,0.0,0.6666666666666666,0.0,1.0,0.0
非子居犬丘好馬及畜善養息之,非子 居 犬丘 ， 好 馬 及 畜 ， 善 養 息 之 。,非子居犬丘好馬及畜善養息之,0.0,0.0,0.0,1.0,0.0
犬丘人言之周孝王孝王召使主馬于汧渭之閒馬大蕃息,犬丘 人 言 之 周孝王 ， 孝王 召 使 主 馬 于 汧 渭 之 閒 ， 馬 大 蕃息 。,，。，。，，。，、，。，。：犬丘人言之周孝王孝王召使主馬于汧渭之閒馬大蕃息,0.0,0.0,0.0,1.0,0.0
孝王欲以爲大駱適嗣,孝王 欲 以 爲 大駱 適嗣 。,"：，""孝王欲以爲大駱適嗣""。，。。""""（），",0.0,1.0,0.0,1.0,0.0
秦嬴生秦侯,秦嬴 生 秦侯 。,秦嬴生秦侯，。，。，，。，、，,0.0,1.0,0.0,1.0,0.0
生公伯,生 公伯 。,生 公 伯,0.4,0.0,0.4,1.0,0.0
十年初爲鄜畤用三牢,十年 ， 初 爲 鄜畤 ， 用 三牢 。,十 年 初 爲 鄜畤   用 三 牢,0.5714285714285715,0.0,0.5714285714285715,1.0,0.0
十二年伐蕩氏取之,十二年 ， 伐 蕩氏 ， 取 之 。,十 二 年  伐  蕩 氏  取  之  。,0.4615384615384615,0.5,0.4615384615384615,1.0,0.23076923076923075
十年伐邽冀戎初縣之,十年 ， 伐 邽 、 冀 戎 ， 初 縣 之 。,十 年 伐邽  冀 戎 初縣  之,0.39999999999999997,0.0,0.39999999999999997,1.0,0.0
後子孫飲馬於河,後 子孫 飲馬 於 河 。,後 子孫 飲 馬 於 河,0.7272727272727272,0.0,0.7272727272727272,1.0,0.0
子七人莫立立其弟繆公,子 七 人 ， 莫 立 ， 立 其 弟 繆公 。,，：子七人莫立立其弟繆公。，。，。。，，。,0.0,0.5,0.0,1.0,0.0
百里傒亡秦走宛楚鄙人執之,百里傒 亡 秦 走 宛 ， 楚 鄙人 執 之 。,，：百里傒亡秦走宛楚鄙人執之。，。。，。，。，,0.0,0.6666666666666666,0.0,1.0,0.0
繆公聞百里傒賢欲重贖之恐楚人不與乃使人謂楚曰吾媵臣百里傒在焉請以五羖羊皮贖之,繆公 聞 百里傒 賢 ， 欲 重 贖 之 ， 恐 楚人 不 與 ， 乃 使 人 謂 楚 曰 ： 「 吾 媵臣 百里傒 在 焉 ， 請 以 五 羖羊皮 贖 之 。 」,"，。，。：  ""繆公聞百里傒賢欲重贖之恐楚人不與乃使人謂楚曰吾媵臣百里傒在焉請以五羖羊皮贖之""  ，""""""""，，，",0.0,0.0,0.0,1.0,0.0
百里傒讓曰臣不及臣友蹇叔蹇叔賢而世莫知臣常游困於齊而乞食䬹人蹇叔收臣臣因而欲事齊君無知蹇叔止臣臣得脱齊難遂之周周王子穨好牛臣以養牛干之及穨欲用臣蹇叔止臣臣去得不誅事虞君蹇叔止臣臣知虞君不用臣臣誠私利禄爵且留再用其言得脱一不用及虞君難是以知其賢,百里傒 讓 曰 ： 「 臣 不 及 臣 友 蹇叔 ， 蹇叔 賢 而 世 莫 知 。 臣 常 游 困 於 齊 而 乞 食 䬹 人 ， 蹇叔 收 臣 。 臣 因 而 欲 事 齊君 無知 ， 蹇叔 止 臣 ， 臣 得 脱 齊 難 ， 遂 之 周 。 周 王子穨 好 牛 ， 臣 以 養 牛 干 之 。 及 穨 欲 用 臣 ， 蹇叔 止 臣 ， 臣 去 ， 得 不 誅 。 事 虞君 ， 蹇叔 止 臣 。 臣 知 虞君 不 用 臣 ， 臣 誠 私 利 禄 爵 ， 且 留 。 再 用 其 言 ， 得 脱 ， 一 不 用 ， 及 虞君 難 ： 是以 知 其 賢 。 」,百里傒讓  曰臣  不 及臣  友蹇叔蹇叔   賢 而 世 莫 知臣  常 游 困 於 齊 而 乞 食 䬹 人蹇叔  收臣臣   因 而 欲 事 齊 君 無 知蹇叔  止臣臣   得 脱 齊 難 遂 之 周 周 王 子 穨 好 牛臣  以 養 牛 干 之 及 穨 欲 用臣蹇叔   止臣臣   去 得 不 誅 事 虞 君蹇叔  止臣臣   知 虞 君 不 用臣臣   誠 私 利 禄 爵 且 留 再 用 其言得脱一不用及虞君難是以知其賢 ,0.56353591160221,0.0,0.56353591160221,1.0,0.0
於是繆公許之使百里傒將兵送夷吾,於是 繆公 許 之 ， 使 百里傒 將 兵 送 夷吾 。,於 是 繆 公 許 之  使 百里傒 將 兵 送 夷吾 ,0.7272727272727272,0.0,0.7272727272727272,1.0,0.0
繆公許之使人與丕鄭歸召吕郤,繆公 許 之 ， 使 人 與 丕鄭 歸 ， 召 吕 、 郤 。,"，。，。：""繆公""，，（）。""許之使人與丕鄭歸召吕郤""""""，""""，。""",0.0,0.3333333333333333,0.0,1.0,0.0
晉君從之,晉君 從 之 。,晉君從之，。，。，，。，、,0.0,1.0,0.0,1.0,0.0
夷吾姊亦爲繆公夫人夫人聞之乃衰絰跣曰妾兄弟不能相救以辱君命,夷吾 姊 亦 爲 繆公 夫人 ， 夫人 聞 之 ， 乃 衰絰 跣 ， 曰 ： 「 妾 兄弟 不 能 相 救 ， 以 辱 君 命 。 」,，。，。：夷吾姊亦爲繆公夫人夫人聞之乃衰絰跣曰妾兄弟不能相救以辱君命。，（、），。，,0.0,0.2857142857142857,0.0,1.0,0.0
二十二年晉公子圉聞晉君病曰梁我母家也而秦滅之我兄弟多卽君百歲後秦必留我而晉輕亦更立他子,二十二年 ， 晉 公子 圉 聞 晉君 病 ， 曰 ： 「 梁 ， 我 母家 也 ， 而 秦 滅 之 。 我 兄弟 多 ， 卽 君 百歲 後 ， 秦 必 留 我 ， 而 晉 輕 ， 亦 更 立 他 子 。 」,二十二年 晉 公子圉  聞 晉 君 病 曰 梁 我 母 家 也 而 秦 滅 之 我 兄弟 多卽  君 百歲  後 秦 必 留 我 而 晉 輕 亦 更 立 他 子,0.8285714285714286,0.0,0.8285714285714286,1.0,0.0
子圉是爲懷公,子圉 是 爲 懷公 。,"，。，。""子圉是爲懷公""。：- """"：",0.0,1.0,0.0,1.0,0.0
行日百里傒蹇叔二人哭之,行 日 ， 百里傒 、 蹇叔 二 人 哭 之 。,行日百里傒蹇叔二人哭之，。，。，，。，、，。,0.0,0.5,0.0,1.0,0.0
秦三將軍相謂曰將襲鄭鄭今已覺之往無及已,秦 三 將軍 相 謂 曰 ： 「 將 襲 鄭 ， 鄭 今 已 覺 之 ， 往 無 及 已 。 」,秦  三  將軍  相謂    曰  將襲    鄭  鄭  今  已覺    之  ，  往  無  及  已  。 ,0.7272727272727272,0.6666666666666666,0.7272727272727272,1.0,0.48484848484848475
由余其先晉人也亡入戎能晉言,由余 ， 其 先 晉人 也 ， 亡 入 戎 ， 能 晉言 。,由余 其 先 晉 人 也 亡 入 戎 能 晉 言,0.7272727272727272,0.0,0.7272727272727272,1.0,0.0
